Segment,Balance,logBalance,NumProducts,DigitalUsage,Tenure,FeeIncrease,Complaints,Delinquency_30d,CreditUtilization,InterestRateDiff,Churn
LowValue,3829.2266328854084,8.250679253501165,3,1,22,0,0,0,0.3203360727788882,0.6480779150360392,0
MidValue,6110.292749754568,8.71789360912379,4,1,116,1,0,0,0.2986358284411444,0.6317171989653196,0
HighValue,5523.110506437003,8.616877519114935,3,1,47,1,0,0,0.42792405833716796,0.5605026624077335,1
MidValue,4576.738987800972,8.428960484426876,1,1,5,0,4,0,0.15040347916061528,0.6323217127147198,1
MidValue,4907.187528498463,8.498660013841384,1,0,110,0,1,0,0.3270178889444689,0.7496289884732201,0
MidValue,6265.206139430562,8.742926369060786,4,1,63,0,1,1,0.10461961581337698,0.35985599698262094,0
LowValue,4760.01420119097,8.46821599200691,1,1,91,0,0,0,0.21931733767654857,0.8101962369166857,0
MidValue,5950.265864180206,8.691359226193931,3,1,58,1,0,0,0.4303028870718659,0.18338236245219802,0
MidValue,1836.42628762423,7.51612111470369,2,1,29,0,0,0,0.27734475976120965,0.042776194277615365,0
HighValue,3414.2981891697586,8.136020085665784,4,0,46,0,0,1,0.1587804552109375,0.5429716437374514,0
LowValue,4142.687066678759,8.329341266290337,4,0,98,0,0,0,0.06581613201035547,0.31606571174425746,0
HighValue,6507.677778405376,8.780891608338017,2,0,86,0,0,0,0.13843188029401488,1.0984820640344295,0
MidValue,4160.94838346801,8.333738605018917,4,1,107,0,0,0,0.029599216943366844,0.31298652103443814,0
HighValue,5907.870803746895,8.684210026788978,4,1,94,1,0,0,0.08909593439874246,0.2363359990490294,0
MidValue,4208.34779916019,8.345062997611452,1,0,78,0,0,0,0.3242142612985868,0.3927792865437671,0
HighValue,3417.1527261379715,8.136855545573123,1,1,110,1,0,0,0.4161006122490689,0.5150419571266054,0
MidValue,4580.309926605715,8.429740246391038,1,1,87,1,1,0,0.13693640471606025,0.7917711705206618,0
MidValue,4644.897550268072,8.443739861918061,2,1,3,0,0,0,0.1168703358841618,0.739457206048163,0
MidValue,6043.274650319194,8.706866764173418,2,0,29,0,1,0,0.11039068104429861,1.1109517403944627,0
MidValue,6185.556819264939,8.730133962007706,1,1,46,0,0,0,0.14879790102799767,0.4578267466970482,0
MidValue,6369.272757653804,8.759397566747426,3,0,27,1,1,0,0.310499439943947,0.7480776440006961,1
MidValue,7104.845391572864,8.868673018896043,1,1,47,0,0,0,0.34897617270487413,0.3266640524242116,0
HighValue,5211.686884795301,8.558850718662486,4,0,48,0,2,0,0.40689848817060853,0.08384625278568753,0
MidValue,2904.6085653967534,7.9743981362952345,4,0,6,0,1,0,0.4228292394366525,1.821011439720195,0
MidValue,3309.2224218838955,8.10477066305727,2,0,9,0,0,0,0.4214309460870307,0.21888711730977795,1
LowValue,4537.1235885195165,8.420268899107224,1,1,22,0,0,0,0.23375177315213305,0.6399514691961685,0
HighValue,6897.111017114555,8.839002887469126,2,1,73,1,1,0,0.3038176151717182,0.4399165469161073,0
HighValue,3590.691290302558,8.186378482049031,3,1,33,1,0,0,0.3888284727504326,1.1719925677462788,0
HighValue,3296.4347950439033,8.100900110338008,2,0,50,0,1,0,0.7754702070132522,0.283512591409144,0
HighValue,5605.8679769717,8.631747549738327,3,0,68,0,0,0,0.3732592698795774,0.4332402050459384,0
HighValue,4175.26692395451,8.337173046091252,2,1,30,0,0,0,0.14901390898964112,0.9389605260960032,1
MidValue,6579.562572464314,8.791875517999676,3,0,1,1,0,0,0.34535458031806615,0.8449074083831071,0
MidValue,4305.573199231658,8.367897785468186,1,1,88,0,1,0,0.5332180214921688,0.8029830691834325,0
MidValue,4713.223541353182,8.45833950310853,1,0,51,0,0,1,0.6722334097677916,0.8057198050487533,0
LowValue,4910.356770439815,8.499305510608835,1,0,52,0,0,0,0.22321468164463376,0.3317296744077188,0
MidValue,4740.20144054706,8.464045851041261,3,0,63,1,1,0,0.2182489673292456,0.5827713084929771,0
HighValue,3922.986447653965,8.27486336697235,2,1,85,0,1,0,0.16398703482349622,0.27164749707511193,0
MidValue,3566.448953666924,8.179606040535775,1,0,72,0,0,1,0.28861804113905976,0.8396620581710192,0
HighValue,5787.576972946694,8.663641767120936,4,1,113,0,0,0,0.2830847944424757,0.44761835268119204,0
MidValue,4567.352543109047,8.426907925045498,4,1,66,0,1,0,0.37676388777968034,0.3341108309701657,1
HighValue,4866.917413635043,8.490421488810476,2,1,54,1,0,0,0.16445335285342758,0.0,0
HighValue,2922.671762617868,7.980595558281822,2,1,77,0,0,0,0.5119939437824875,0.628963275206712,0
MidValue,4927.099021187897,8.502708598596689,1,1,98,0,0,0,0.24800094865038574,0.6231811025508494,0
LowValue,5627.775117598574,8.635647133981765,4,0,117,0,1,0,0.1486387616627856,0.8943783120233494,0
MidValue,6013.852978722129,8.701987185669847,1,1,18,0,0,1,0.12061480639068824,0.4955662587908025,0
HighValue,7851.512846030024,8.968588867327417,2,0,67,0,1,0,0.5114192198155504,0.5510625198187133,0
MidValue,4396.622815618885,8.388819404730846,4,0,44,0,0,0,0.435498789305371,1.100844064491954,0
MidValue,4933.969579419532,8.504101787597222,3,0,117,0,0,0,0.39942764172112066,0.6271744557046737,0
MidValue,3300.7841114984876,8.10221824120953,1,1,94,1,0,0,0.2188829097220568,0.3954845226018696,0
HighValue,2701.3805225152887,7.9018883385509815,3,1,86,0,0,0,0.3608491975492851,0.6605273598441416,0
MidValue,6352.549909017132,8.756768976471749,3,1,26,0,0,0,0.1311479421332214,0.3462426433384449,0
MidValue,2924.687099186083,7.981284637784576,2,1,102,0,0,0,0.4275870991136391,0.6640939210785941,0
LowValue,5377.273882482166,8.590122761988436,4,1,88,1,0,1,0.1170644981767907,0.29032469040300857,0
HighValue,6171.38081401383,8.727839911841144,4,1,76,1,1,0,0.11876462176062133,0.0,0
HighValue,7654.280938340186,8.943151007397478,4,1,40,0,0,0,0.6188909695970074,0.6167598516249002,0
HighValue,6319.012489200625,8.75147646327829,4,0,23,0,0,0,0.24408952500476713,1.0354139937335223,0
MidValue,6618.10000731718,8.797714689132622,2,1,90,0,0,0,0.4524087790364889,0.8517824152418059,0
MidValue,6107.203389970223,8.717387964731444,2,1,38,1,1,0,0.09550750390539649,0.014835371736369174,0
LowValue,6684.685994500263,8.807724101249631,1,0,96,0,0,0,0.552851542635621,0.059521834357810055,0
LowValue,4014.5509818742003,8.297929847818422,2,1,110,0,1,0,0.13452876182371626,0.7004093077122915,0
HighValue,8346.208743084317,9.02968247969478,1,0,6,0,1,0,0.31860081113718886,0.8095199973728087,0
HighValue,4173.377670294052,8.336720565166846,1,1,71,1,0,0,0.4555967681372178,0.6579340435802241,0
MidValue,4102.79245930971,8.319666815228244,3,1,94,0,0,0,0.15568737912273833,0.0,0
HighValue,7079.29791555402,8.865071264270574,1,0,2,0,0,0,0.17893235083719258,0.8007535124810363,1
LowValue,8581.397439851564,9.057468575345103,2,1,98,0,0,0,0.16379313857055772,0.46672174488723084,0
HighValue,6366.437380019014,8.758952372493361,4,1,33,0,0,0,0.13329723275402214,0.09070672625748727,0
MidValue,6346.558354780728,8.755825506885252,1,1,102,0,0,1,0.6213127365281662,0.8567754062717559,0
MidValue,4147.969727527095,8.330615323976314,4,1,27,0,0,0,0.3759519509369623,0.0,0
HighValue,4623.707799289346,8.439168469418645,3,1,3,0,0,0,0.4659970321661319,0.5220177436676102,0
MidValue,3544.631197105684,8.173471475896879,2,1,38,0,0,0,0.4842528125305305,0.41591009356959974,0
MidValue,3883.007054164532,8.264622645620825,1,1,48,0,1,0,0.20483131008317537,0.7361454088147451,0
MidValue,7684.655783894401,8.947110985304642,4,0,25,0,0,0,0.40145786030199454,0.6095813598419343,0
HighValue,2964.0511636346882,7.994649567146246,3,1,87,0,0,0,0.6943829896990992,0.46622654136069136,0
MidValue,6393.782029431126,8.763237628902127,1,0,39,0,0,0,0.31603975273813534,0.9951107962674857,0
MidValue,6828.373706323988,8.82898825089682,3,1,55,0,0,0,0.04408777234296079,0.9056519469868961,0
HighValue,4774.528712790274,8.471259971976929,2,0,113,0,0,0,0.174106259842727,0.46540887509202666,0
MidValue,5360.884721699946,8.587070819441324,2,1,12,0,0,1,0.35872849607123025,0.3026252482736572,0
HighValue,0.0,0.0,2,1,94,0,0,0,0.39509015933306707,0.342987106492382,0
MidValue,5327.491894809213,8.580823530558083,4,1,58,0,0,0,0.15316409761461103,0.0,0
MidValue,3663.7037068956106,8.206502767095161,3,1,114,0,1,0,0.4060575089055283,0.4992692595249038,0
HighValue,1637.0936482805878,7.40128843511121,1,1,24,0,0,0,0.1219819762407009,0.44997115077749184,0
MidValue,5700.857828386469,8.648547335522077,2,0,89,1,0,0,0.17450925588668803,1.6546732656579959,0
HighValue,3687.9064964860477,8.213085350700776,3,1,19,0,0,0,0.47715166658517727,0.2629012789194606,1
LowValue,4794.7360302756515,8.4754824750738,2,1,98,0,0,0,0.2211735414750424,0.4907824568563211,0
HighValue,4912.354521377381,8.499712189422238,1,1,116,0,0,0,0.22533338022408206,0.32958613571926687,0
MidValue,6006.923679585763,8.700834490231754,1,1,39,0,0,0,0.41434882709546234,0.5847114157827447,0
MidValue,4657.294025161146,8.446404571071534,1,1,28,0,0,0,0.08260459601080294,0.7743560078047378,0
MidValue,4504.272353070353,8.413003623946553,2,0,28,1,0,0,0.12936860845574258,0.178431788227153,0
HighValue,4299.129014214313,8.366400304537217,4,1,84,0,0,1,0.3086497161115092,0.6802015832304621,0
HighValue,4674.707668818008,8.450135803276249,1,0,85,0,0,0,0.16156868636485905,0.49134784957371325,0
LowValue,6387.115756534508,8.762194630105991,2,0,56,0,1,0,0.13087973172738038,0.45254717702385505,0
MidValue,6295.252165923737,8.747709841061983,3,1,5,0,0,0,0.19952171893106044,0.6339073527281376,0
MidValue,4280.168662136619,8.361981303205036,1,1,54,0,0,1,0.6674996395115791,0.9096368213553971,0
MidValue,4935.458665070646,8.504403483689323,2,0,13,1,1,0,0.5279029980723576,0.5869706155818919,1
HighValue,4638.315373450855,8.442322085508655,2,1,14,0,0,0,0.620463700387068,0.7286091995315724,1
LowValue,3264.648864709803,8.091213755414294,1,0,84,1,0,0,0.09107793930186751,0.04804348078430082,0
HighValue,8211.092164874763,9.01336300127053,2,0,72,0,1,0,0.26310251375663174,0.6147736870018004,0
HighValue,3869.3821179617216,8.261108519640905,4,0,11,1,0,0,0.25186592087555587,0.31710758058519406,0
LowValue,5922.894152519352,8.686749307658744,1,1,62,0,0,0,0.13543484929507743,0.3987198068055974,0
MidValue,5125.103868353351,8.542101169760736,3,1,46,0,0,0,0.04602795657119298,0.750269895830045,1
HighValue,6525.063908880522,8.783559270068926,3,1,7,0,0,0,0.2256873388599901,0.34972329729705687,0
MidValue,1445.7335350989183,7.277063559776725,2,1,77,0,0,0,0.4566256250074645,0.5254162453251204,0
MidValue,6104.826438105549,8.716998748080078,1,1,76,0,1,0,0.7381471127544836,0.5874551265468485,0
MidValue,5845.514957961978,8.673601029024372,2,1,81,0,1,0,0.16460292643108368,0.8351742327003713,0
HighValue,1048.346101483893,6.955922488664178,4,1,26,1,0,0,0.0699927109294971,0.8505191942684946,0
MidValue,5421.686058578336,8.598346554436642,2,1,47,0,0,0,0.15696203799185254,1.0542909517161185,0
HighValue,5967.693364929232,8.69428331558578,2,1,99,1,0,0,0.32834930945222485,0.6338860857784717,1
MidValue,3207.119423217194,8.07344019498216,4,0,24,0,0,0,0.2902575623280134,0.5361787010850187,0
LowValue,4224.350253709662,8.348857436641547,3,0,57,1,0,0,0.2810974019702455,0.8114197340332037,1
MidValue,4660.947740598851,8.447188609880119,4,1,11,0,0,0,0.07969487806844011,0.3087857240383699,0
MidValue,3783.8471451478426,8.238760780682986,1,1,96,0,0,0,0.2996634997909667,0.5947322049508688,0
HighValue,4474.506869896084,8.406374891310616,3,1,13,0,0,1,0.1798727800398079,0.46701106696038086,0
MidValue,7715.700284643349,8.951142127378036,1,1,30,0,2,0,0.15966425923185856,0.659895207118928,1
HighValue,5912.285607442738,8.684956896268202,2,1,93,0,0,0,0.33723657087795444,0.6995101095648718,0
MidValue,5392.492799924867,8.592948468860456,2,1,82,0,0,0,0.3790131847100004,0.3527969575084635,0
MidValue,6322.311880843496,8.751998381663233,4,1,13,1,1,0,0.2339814117254334,0.5741897101372203,0
LowValue,3788.2962618985766,8.239935597958908,3,0,62,0,0,0,0.2518360007352357,0.6845508087201446,0
MidValue,2819.5948565101808,7.9447030837119055,1,1,109,0,0,0,0.20557073099216266,0.10557674610680734,0
HighValue,4455.118905601178,8.402033465631973,1,0,52,1,0,1,0.5276616601591121,0.7380054398529248,0
HighValue,5285.625871309654,8.572935489840827,2,0,45,0,0,0,0.503662591890203,0.4680049259496559,0
LowValue,5396.844182556423,8.593754927388154,2,0,85,0,0,0,0.11354237435880415,0.7369813137918364,0
MidValue,4309.553344202338,8.368821560982832,3,0,90,0,0,0,0.3086012295223287,0.8491860622924994,0
HighValue,2290.1329661259183,7.736801719235466,2,1,116,0,1,1,0.27795399863551407,0.4529815399723849,0
MidValue,5604.915719300535,8.631577697594693,2,1,2,1,0,0,0.3100113431783101,0.5541691464208227,0
MidValue,3655.469479093633,8.204253337648584,3,1,11,0,0,0,0.34433559018297905,0.0,0
MidValue,3880.972944710797,8.264098794284472,1,1,22,0,0,0,0.138613925396047,0.207996706033222,1
HighValue,6214.2210875152705,8.734756576524532,2,0,105,0,0,0,0.23351624467140922,0.5065103057298144,1
MidValue,4967.427385053811,8.510858647500475,1,0,52,0,1,0,0.4117911019942536,0.2461281319376557,0
MidValue,7426.638780606554,8.912963291861843,2,1,41,0,1,0,0.05520501187134806,0.6488341447246696,1
MidValue,4790.765055540917,8.474654110116914,1,0,117,0,0,0,0.29766095251215124,0.26914535385160737,0
MidValue,4860.916798914961,8.489188042207015,2,1,14,0,0,0,0.2287933314256142,0.9946719301636394,1
MidValue,4596.894143309017,8.433353682724272,2,1,98,0,0,0,0.21371585322049888,0.4788405947517841,0
MidValue,5041.943953409174,8.525745308274965,3,1,63,1,0,0,0.10179183382730475,0.243310118697675,0
MidValue,4490.197031085625,8.409874544555926,2,1,2,0,1,0,0.22077393414847002,0.37036618114431763,0
MidValue,4872.743158346353,8.491617536519746,3,1,108,0,0,1,0.1277127992436241,0.698776744509912,0
MidValue,4425.681868790375,8.395405568571112,3,0,47,0,0,0,0.21304595594588355,0.05107576874520431,0
MidValue,5683.191926602142,8.645444254762717,1,1,77,0,0,0,0.2536323995016872,0.5340413997141341,0
MidValue,6172.099237770329,8.727956298365491,4,1,119,0,0,0,0.1458607854663566,0.5553103362602165,0
HighValue,4346.383960070112,8.37732955468651,4,1,112,1,1,0,0.38071950545264166,0.27432881188877345,0
HighValue,4425.429410041377,8.39534853579673,2,0,24,0,0,0,0.2855021890189604,0.5711441069120078,1
MidValue,5816.96438052345,8.668705716747553,2,0,64,0,0,0,0.37686225954822494,0.6431285016366471,0
LowValue,7505.87488162901,8.92357453054041,2,1,33,0,0,0,0.5068827546940623,0.37923182674107925,0
MidValue,3925.755733750186,8.275568850899115,4,1,43,0,0,1,0.042514627837469635,0.9105191397167207,0
MidValue,4773.214954885255,8.470984832044588,4,1,100,0,0,0,0.16093785038422648,0.22311515142520644,0
LowValue,5507.548243876424,8.614056390820451,3,1,11,0,0,0,0.4270731024754205,0.38440128426514725,0
HighValue,8792.457338531498,9.081763239687024,1,1,118,0,0,1,0.1856012671775358,0.37602795162760877,0
MidValue,3608.0649072003107,8.191203989296888,2,0,42,0,0,0,0.16936038355926755,0.5279615539071202,1
LowValue,8114.439874948268,9.00152368364887,1,0,42,0,0,0,0.3463884306757633,0.7967176432639269,0
MidValue,6544.866764468805,8.786589101121754,2,1,48,0,0,0,0.08726688654659623,0.8252416872264339,0
MidValue,5478.587115203372,8.608785033162574,2,1,68,0,0,1,0.5715096081310453,0.48529867509980756,0
LowValue,2330.138313721387,7.75411197392122,3,1,101,0,1,0,0.06998497115049605,0.37384162786711184,0
LowValue,3869.6737073465565,8.261183855458539,3,0,112,0,0,0,0.16626009219882235,0.8995805680536322,0
MidValue,4683.39822756767,8.451992739798785,4,1,16,0,0,0,0.09519735373866071,0.02831807597741154,0
MidValue,6495.536547293018,8.779024474996648,2,0,79,0,0,0,0.348240737090674,0.5361374173593935,0
MidValue,4565.309532613636,8.426460615552813,4,1,29,0,0,0,0.09798241167536781,0.49521176576795445,0
LowValue,5949.925230475491,8.691301987370911,2,1,108,0,0,0,0.28141789755704905,0.08748699958701373,0
MidValue,5335.248147287626,8.582278090878413,4,0,119,0,0,0,0.2820539730443328,0.2582536416042044,0
HighValue,4287.507758921801,8.363694109667922,3,1,76,0,0,0,0.21243156174887387,0.6126655057193302,0
MidValue,5638.225929407443,8.637502088513969,3,1,96,0,0,0,0.1684192805212614,0.721557848494151,0
MidValue,5837.439394690584,8.672218813174249,1,1,49,0,0,0,0.2422435740395447,0.22024671746085944,0
LowValue,3762.2578592759473,8.23304031316624,3,1,98,0,0,1,0.44641056865708106,0.6337587624375574,0
LowValue,5193.800188325878,8.555413440488703,2,1,40,0,0,0,0.27141560130245945,0.7941215552836192,0
LowValue,7951.572306355152,8.98125071586177,2,1,71,0,0,0,0.014513655593316601,0.5419133473871149,0
LowValue,6550.743895557057,8.787486536789258,2,0,3,0,1,0,0.5485301897002728,1.4139181636516185,0
MidValue,7897.433142729411,8.97441968242049,1,0,106,1,0,0,0.2007169930454075,0.6092607283725479,0
MidValue,5159.580913419919,8.548804432259082,3,1,35,0,0,0,0.30802562668380806,0.3862989627818894,0
LowValue,4253.759384486893,8.35579349052178,2,0,102,0,0,0,0.1184259614846491,0.09788817948097905,0
MidValue,3756.3634079512526,8.231472769123737,4,1,5,0,0,0,0.17918282697490273,0.3502862971483246,0
LowValue,4170.5386122218315,8.336040218495343,1,1,55,0,3,0,0.34449181293746367,0.5411996883557894,0
HighValue,8919.15004914212,9.096068047085277,1,1,37,0,0,0,0.4762120928899898,0.0,0
MidValue,3081.812150258946,8.033597495202335,4,1,92,0,0,0,0.4885762233132617,0.706102428866065,0
HighValue,3060.2342691188665,8.026573469541493,2,0,46,0,1,0,0.383137899988638,0.5635831846602705,0
HighValue,2365.9045367095728,7.769338277779493,1,0,50,0,0,0,0.18083157675165296,0.7954633354429532,1
HighValue,4993.167836525942,8.516026077909345,3,1,33,0,0,0,0.24810332540552602,0.6092952895653837,1
LowValue,4976.3796393718285,8.512658854706125,1,0,91,0,1,0,0.2333170650665156,0.48428588790614,1
LowValue,4697.993598008433,8.455103636686147,2,0,13,0,1,0,0.17460436078947536,0.49725013763007203,0
LowValue,5530.301369097046,8.618178395781507,2,0,97,0,0,0,0.5730593919386365,0.7606132826128132,0
MidValue,5062.099017062977,8.529734028773138,4,1,60,1,1,0,0.5075733470395487,0.0,0
LowValue,3196.8163081955618,8.070223452155552,3,1,112,0,0,0,0.09772956895943112,0.0,0
HighValue,4660.372733021099,8.447065261641663,4,1,24,0,0,0,0.24053027321306777,0.373978580116497,1
MidValue,7027.0731001516015,8.8576678505266,3,0,77,0,0,1,0.19519152777008017,0.35319933181935,0
MidValue,3885.8195678514885,8.265346510390064,1,1,105,0,0,0,0.017029321403046443,0.38764565254777117,0
MidValue,6184.546529066658,8.729970644555195,4,0,118,0,1,0,0.09943780798237828,1.1432095250146708,0
MidValue,4542.098278278523,8.421364498428458,4,1,79,0,1,0,0.10133604662805845,0.2750589931239689,0
MidValue,6101.552642483876,8.716462428609896,4,1,67,1,0,0,0.23743218041299072,0.5252761544763547,0
MidValue,5227.911945546069,8.561958494410861,2,1,99,0,1,0,0.46433732779418324,0.7172021122336124,0
LowValue,4419.136994526531,8.393925968828205,4,0,12,0,0,1,0.21548303321854909,0.4727293793434173,0
MidValue,4521.188324098444,8.416751298166766,3,0,13,0,0,0,0.6113050856223698,0.7141397811898615,1
LowValue,5361.857995862487,8.587252320143175,4,0,23,0,0,0,0.2724146696655728,0.2433341667956921,0
LowValue,5506.3693648140525,8.613842358887979,3,1,82,0,0,0,0.2637147294143474,0.6377111084695857,0
HighValue,6629.213570504284,8.799392295406832,4,1,6,1,0,0,0.10303119952782207,0.2482302925189877,0
HighValue,2487.1233805353936,7.819284042876859,2,1,86,1,0,0,0.1854527496738689,0.5612563068524977,0
HighValue,4980.316519826738,8.51344949649237,2,0,116,0,0,0,0.12385691344624401,0.6977403914082181,0
MidValue,4938.185716677979,8.504955761914669,3,0,53,1,1,0,0.27281099597424835,0.2142113588512501,0
LowValue,5099.050014223137,8.53700562537475,2,0,78,0,0,0,0.07766414742338208,0.315301411286539,0
MidValue,3470.679597885653,8.152393789807059,3,1,54,0,0,0,0.10462989673359338,0.30648890734110057,0
